Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Inventory_Coverage,Inventory_Status,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,Rolling_7,Rolling_14,Rolling_30,Lag_1,Lag_7,Lag_14,Lag_30,Inventory_Gap,Competitor_Price_Difference,Promotion_Flag
2022-05-12,S001,P0001,Electronics,East,426,10,25,2.78,94.22,0,Sunny,0,95.15,Winter,9.009063444108762,Healthy,2022,5,12,3,19,2,0,47.285714285714285,123.28571428571429,149.76666666666668,19.0,49.0,452.0,282.0,378.7142857142857,-0.9300000000000068,0
2022-05-13,S001,P0001,Groceries,North,496,357,36,353.82,14.24,5,Cloudy,0,12.13,Spring,11.89041095890411,Healthy,2022,5,13,4,19,2,0,41.714285714285715,91.71428571428571,140.7,10.0,26.0,288.0,358.0,454.2857142857143,2.1099999999999994,0
2022-05-14,S001,P0001,Furniture,East,470,226,137,224.85,61.31,10,Sunny,0,61.59,Autumn,5.280898876404494,Healthy,2022,5,14,5,19,2,1,89.0,96.64285714285714,140.66666666666666,357.0,39.0,334.0,238.0,381.0,-0.28000000000000114,0
2022-05-15,S001,P0001,Toys,South,392,213,189,216.51,39.12,5,Snowy,1,43.33,Spring,3.3876543209876546,Healthy,2022,5,15,6,19,2,1,115.71428571428571,88.92857142857143,140.26666666666668,226.0,6.0,27.0,279.0,276.2857142857143,-4.210000000000001,0
2022-05-16,S001,P0001,Groceries,North,179,121,32,112.72,97.06,15,Sunny,1,97.63,Spring,1.232055063913471,Low Stock,2022,5,16,0,20,2,0,145.28571428571428,102.21428571428571,138.06666666666666,213.0,173.0,149.0,108.0,33.71428571428572,-0.5699999999999932,0
2022-05-17,S001,P0001,Electronics,East,264,191,192,201.31,82.48,15,Snowy,0,80.01,Spring,1.9150259067357513,Low Stock,2022,5,17,1,20,2,0,137.85714285714286,100.21428571428571,138.5,121.0,19.0,18.0,32.0,126.14285714285714,2.469999999999999,0
2022-05-18,S001,P0001,Toys,South,373,148,22,146.02,22.09,20,Snowy,1,19.85,Winter,2.2963940193491648,Low Stock,2022,5,18,2,20,2,0,162.42857142857142,112.57142857142857,143.8,191.0,19.0,127.0,183.0,210.57142857142858,2.2399999999999984,0
2022-05-19,S001,P0001,Clothing,West,81,17,117,24.29,34.33,10,Sunny,0,32.74,Autumn,0.44786729857819907,Low Stock,2022,5,19,3,20,2,0,180.85714285714286,114.07142857142857,142.63333333333333,148.0,10.0,49.0,365.0,-99.85714285714286,1.5899999999999963,0
2022-05-20,S001,P0001,Groceries,West,340,75,71,83.43,85.99,15,Cloudy,0,90.45,Autumn,1.8695993715632364,Low Stock,2022,5,20,4,20,2,0,181.85714285714286,111.78571428571429,131.03333333333333,17.0,357.0,26.0,47.0,158.14285714285714,-4.460000000000008,0
2022-05-21,S001,P0001,Clothing,East,494,314,20,323.92,75.6,0,Sunny,1,76.8,Winter,3.4894046417759834,Healthy,2022,5,21,5,20,2,1,141.57142857142858,115.28571428571429,131.96666666666667,75.0,226.0,39.0,41.0,352.42857142857144,-1.2000000000000028,0
2022-05-22,S001,P0001,Furniture,North,175,46,196,62.81,73.44,5,Rainy,0,68.48,Winter,1.1353104726598702,Low Stock,2022,5,22,6,20,2,1,154.14285714285714,134.92857142857142,141.06666666666666,314.0,213.0,6.0,51.0,20.85714285714286,4.959999999999994,0
2022-05-23,S001,P0001,Clothing,East,114,66,46,67.77,19.09,5,Snowy,0,23.61,Spring,0.875,Low Stock,2022,5,23,0,21,2,0,130.28571428571428,137.78571428571428,140.9,46.0,121.0,173.0,107.0,-16.285714285714278,-4.52,0
2022-05-24,S001,P0001,Clothing,West,459,173,132,181.74,15.58,10,Snowy,1,11.36,Spring,3.749124854142357,Healthy,2022,5,24,1,21,2,0,122.42857142857143,130.14285714285714,139.53333333333333,66.0,191.0,19.0,405.0,336.57142857142856,4.220000000000001,0
2022-05-25,S001,P0001,Toys,West,78,68,113,76.27,45.81,10,Cloudy,0,43.73,Spring,0.6507747318235995,Low Stock,2022,5,25,2,21,2,0,119.85714285714286,141.14285714285714,131.8,173.0,148.0,19.0,212.0,-41.85714285714286,2.0800000000000054,0
2022-05-26,S001,P0001,Clothing,East,211,200,114,207.14,14.76,5,Sunny,1,14.03,Autumn,1.9459815546772068,Low Stock,2022,5,26,3,21,2,0,108.42857142857143,144.64285714285714,127.0,68.0,17.0,10.0,14.0,102.57142857142857,0.7300000000000004,0
2022-05-27,S001,P0001,Furniture,South,94,32,190,40.77,19.35,5,Cloudy,1,24.18,Summer,0.6985138004246284,Low Stock,2022,5,27,4,21,2,0,134.57142857142858,158.21428571428572,133.2,200.0,75.0,357.0,45.0,-40.571428571428584,-4.829999999999998,0
2022-05-28,S001,P0001,Toys,East,434,393,192,409.98,47.5,20,Sunny,0,45.41,Winter,3.3793103448275867,Healthy,2022,5,28,5,21,2,1,128.42857142857142,135.0,132.76666666666668,32.0,314.0,226.0,452.0,305.57142857142856,2.0900000000000034,0
2022-05-29,S001,P0001,Furniture,West,94,11,20,21.8,68.32,0,Cloudy,0,72.05,Winter,0.67280163599182,Low Stock,2022,5,29,6,21,2,1,139.71428571428572,146.92857142857142,130.8,393.0,46.0,213.0,288.0,-45.71428571428572,-3.730000000000004,0
2022-05-30,S001,P0001,Toys,West,372,307,75,309.22,15.94,0,Rainy,1,16.59,Spring,2.761399787910922,Low Stock,2022,5,30,0,22,2,0,134.71428571428572,132.5,121.56666666666666,11.0,66.0,121.0,334.0,237.28571428571428,-0.6500000000000004,0
2022-05-31,S001,P0001,Clothing,East,111,109,166,117.21,52.95,10,Snowy,1,50.25,Spring,0.65625,Low Stock,2022,5,31,1,22,2,0,169.14285714285714,145.78571428571428,120.66666666666667,307.0,173.0,191.0,27.0,-58.14285714285714,2.700000000000003,0
2022-06-01,S001,P0001,Toys,North,461,198,119,192.58,11.52,15,Rainy,1,8.27,Spring,2.88125,Low Stock,2022,6,1,2,22,2,0,160.0,139.92857142857142,123.4,109.0,68.0,148.0,149.0,301.0,3.25,0
2022-06-02,S001,P0001,Clothing,West,386,385,144,388.15,98.99,10,Snowy,1,96.79,Spring,2.1616,Low Stock,2022,6,2,3,22,2,0,178.57142857142858,143.5,125.03333333333333,198.0,200.0,17.0,18.0,207.42857142857142,2.1999999999999886,0
2022-06-03,S001,P0001,Clothing,North,53,25,147,43.58,54.62,10,Rainy,0,58.21,Winter,0.25853658536585367,Low Stock,2022,6,3,4,22,2,0,205.0,169.78571428571428,137.26666666666668,385.0,32.0,75.0,127.0,-152.0,-3.5900000000000034,0
2022-06-04,S001,P0001,Electronics,West,72,48,71,53.64,67.67,20,Cloudy,0,66.42,Winter,0.35294117647058826,Low Stock,2022,6,4,5,22,2,1,204.0,166.21428571428572,133.86666666666667,25.0,393.0,314.0,49.0,-132.0,1.25,0
2022-06-05,S001,P0001,Groceries,West,265,164,57,161.11,84.43,15,Sunny,0,80.65,Summer,1.7128347183748844,Low Stock,2022,6,5,6,22,2,1,154.71428571428572,147.21428571428572,133.83333333333334,48.0,11.0,46.0,26.0,110.28571428571428,3.780000000000001,0
2022-06-06,S001,P0001,Furniture,North,219,113,107,119.18,94.24,15,Rainy,0,96.41,Spring,1.2402912621359223,Low Stock,2022,6,6,0,23,2,0,176.57142857142858,155.64285714285714,138.43333333333334,164.0,307.0,66.0,39.0,42.428571428571416,-2.1700000000000017,0
2022-06-07,S001,P0001,Groceries,East,256,237,25,227.01,92.79,5,Cloudy,0,97.71,Autumn,1.7197696737044146,Low Stock,2022,6,7,1,23,2,0,148.85714285714286,159.0,140.9,113.0,109.0,173.0,6.0,107.14285714285714,-4.9199999999999875,0
2022-06-08,S001,P0001,Groceries,East,209,90,93,103.1,98.92,10,Rainy,0,103.21,Spring,1.2504273504273504,Low Stock,2022,6,8,2,23,2,0,167.14285714285714,163.57142857142858,148.6,237.0,198.0,68.0,173.0,41.85714285714286,-4.289999999999992,0
2022-06-09,S001,P0001,Toys,South,403,259,85,264.28,15.22,10,Sunny,0,17.12,Autumn,2.6563088512241055,Low Stock,2022,6,9,3,23,2,0,151.71428571428572,165.14285714285714,145.83333333333334,90.0,385.0,200.0,19.0,251.28571428571428,-1.9000000000000004,0
2022-06-10,S001,P0001,Clothing,North,163,158,152,170.85,51.57,5,Rainy,0,55.42,Spring,1.219017094017094,Low Stock,2022,6,10,4,23,2,0,133.71428571428572,169.35714285714286,153.83333333333334,259.0,25.0,32.0,19.0,29.285714285714278,-3.8500000000000014,0
2022-06-11,S001,P0001,Groceries,East,374,254,25,253.13,13.91,5,Rainy,0,10.4,Spring,2.4490177736202057,Low Stock,2022,6,11,5,23,2,1,152.71428571428572,178.35714285714286,158.46666666666667,158.0,48.0,393.0,10.0,221.28571428571428,3.51,0
2022-06-12,S001,P0001,Clothing,South,469,315,132,322.64,37.8,15,Cloudy,1,35.55,Winter,2.574901960784314,Low Stock,2022,6,12,6,23,2,1,182.14285714285714,168.42857142857142,166.6,254.0,164.0,11.0,357.0,286.8571428571429,2.25,0
2022-06-13,S001,P0001,Electronics,West,91,58,193,74.6,55.8,20,Snowy,0,58.37,Autumn,0.4467040673211781,Low Stock,2022,6,13,0,24,2,0,203.71428571428572,190.14285714285714,165.2,315.0,113.0,307.0,226.0,-112.71428571428572,-2.5700000000000003,0
2022-06-14,S001,P0001,Clothing,East,133,109,121,121.46,35.77,5,Sunny,1,32.59,Summer,0.6790663749088257,Low Stock,2022,6,14,1,24,2,0,195.85714285714286,172.35714285714286,159.6,58.0,237.0,109.0,213.0,-62.85714285714286,3.1799999999999997,0
2022-06-15,S001,P0001,Electronics,South,124,98,52,101.53,91.53,15,Snowy,0,90.63,Spring,0.6983105390185036,Low Stock,2022,6,15,2,24,2,0,177.57142857142858,172.35714285714286,156.13333333333333,109.0,90.0,198.0,121.0,-53.571428571428584,0.9000000000000057,0
2022-06-16,S001,P0001,Furniture,West,290,260,158,257.66,59.27,20,Rainy,1,61.2,Autumn,1.6227018385291765,Low Stock,2022,6,16,3,24,2,0,178.71428571428572,165.21428571428572,155.36666666666667,98.0,259.0,385.0,191.0,111.28571428571428,-1.9299999999999997,0
2022-06-17,S001,P0001,Furniture,East,289,53,41,59.75,75.73,15,Sunny,0,78.27,Winter,1.615814696485623,Low Stock,2022,6,17,4,24,2,0,178.85714285714286,156.28571428571428,157.66666666666666,260.0,158.0,25.0,148.0,110.14285714285714,-2.539999999999992,0
2022-06-18,S001,P0001,Furniture,North,390,31,68,39.96,25.77,15,Snowy,1,23.18,Spring,2.380122057541412,Low Stock,2022,6,18,5,24,2,1,163.85714285714286,158.28571428571428,154.5,53.0,254.0,48.0,17.0,226.14285714285714,2.59,0
2022-06-19,S001,P0001,Furniture,East,478,253,183,255.2,90.94,0,Sunny,0,86.82,Spring,3.621212121212121,Healthy,2022,6,19,6,24,2,1,132.0,157.07142857142858,154.96666666666667,31.0,315.0,164.0,75.0,346.0,4.1200000000000045,0
2022-06-20,S001,P0001,Electronics,West,338,205,175,208.89,86.86,10,Rainy,0,90.39,Spring,2.7447795823665895,Low Stock,2022,6,20,0,25,2,0,123.14285714285714,163.42857142857142,160.9,253.0,58.0,113.0,314.0,214.85714285714286,-3.530000000000001,0
2022-06-21,S001,P0001,Groceries,North,403,191,137,182.13,79.86,0,Snowy,1,76.93,Summer,2.7958374628344895,Low Stock,2022,6,21,1,25,2,0,144.14285714285714,170.0,157.26666666666668,205.0,109.0,237.0,46.0,258.8571428571429,2.9299999999999926,0
2022-06-22,S001,P0001,Electronics,West,264,238,187,253.34,19.44,5,Snowy,1,16.29,Winter,1.693858845096242,Low Stock,2022,6,22,2,25,2,0,155.85714285714286,166.71428571428572,162.1,191.0,98.0,90.0,66.0,108.14285714285714,3.150000000000002,0
2022-06-23,S001,P0001,Clothing,West,492,268,144,263.81,13.76,20,Snowy,0,14.59,Summer,2.7977254264825344,Low Stock,2022,6,23,3,25,2,0,175.85714285714286,177.28571428571428,167.83333333333334,238.0,260.0,259.0,173.0,316.1428571428571,-0.8300000000000001,0
2022-06-24,S001,P0001,Furniture,North,321,95,164,107.92,96.38,20,Sunny,1,95.65,Spring,1.8135593220338984,Low Stock,2022,6,24,4,25,2,0,177.0,177.92857142857142,171.0,268.0,53.0,158.0,68.0,144.0,0.7299999999999898,0
2022-06-25,S001,P0001,Toys,North,454,202,109,199.67,19.9,5,Snowy,1,17.02,Autumn,2.480874316939891,Low Stock,2022,6,25,5,25,2,1,183.0,173.42857142857142,171.9,95.0,31.0,254.0,200.0,271.0,2.879999999999999,0
2022-06-26,S001,P0001,Furniture,North,74,8,93,21.87,23.59,5,Rainy,1,20.6,Autumn,0.35674931129476584,Low Stock,2022,6,26,6,25,2,1,207.42857142857142,169.71428571428572,171.96666666666667,202.0,253.0,315.0,32.0,-133.42857142857142,2.9899999999999984,0
2022-06-27,S001,P0001,Toys,North,421,48,185,48.5,11.81,0,Snowy,0,14.38,Summer,2.4415907207953604,Low Stock,2022,6,27,0,26,2,0,172.42857142857142,147.78571428571428,171.16666666666666,8.0,205.0,58.0,393.0,248.57142857142858,-2.5700000000000003,0
2022-06-28,S001,P0001,Groceries,South,332,256,55,256.57,15.81,10,Snowy,0,17.15,Winter,2.2133333333333334,Low Stock,2022,6,28,1,26,2,0,150.0,147.07142857142858,159.66666666666666,48.0,191.0,109.0,11.0,182.0,-1.339999999999998,0
2022-06-29,S001,P0001,Clothing,North,58,22,103,22.15,80.64,0,Rainy,1,85.29,Summer,0.3641255605381166,Low Stock,2022,6,29,2,26,2,0,159.28571428571428,157.57142857142858,167.83333333333334,256.0,238.0,98.0,307.0,-101.28571428571428,-4.650000000000006,0
2022-06-30,S001,P0001,Clothing,North,452,151,129,159.37,74.75,5,Sunny,0,73.99,Summer,3.5194660734149057,Healthy,2022,6,30,3,26,2,0,128.42857142857142,152.14285714285714,158.33333333333334,22.0,268.0,260.0,109.0,323.57142857142856,0.7600000000000051,0
2022-07-01,S001,P0001,Clothing,South,372,35,152,37.91,43.74,0,Sunny,0,39.82,Autumn,3.3299232736572892,Healthy,2022,7,1,4,26,3,0,111.71428571428571,144.35714285714286,159.73333333333332,151.0,95.0,53.0,198.0,260.2857142857143,3.9200000000000017,0
2022-07-03,S001,P0001,Furniture,South,149,92,140,97.47,79.84,0,Rainy,1,78.34,Spring,1.4445983379501386,Low Stock,2022,7,3,6,26,3,1,103.14285714285714,143.07142857142858,154.3,35.0,202.0,31.0,385.0,45.85714285714286,1.5,0
2022-07-04,S001,P0001,Electronics,West,483,143,114,153.26,15.79,15,Cloudy,1,19.12,Autumn,5.5245098039215685,Healthy,2022,7,4,0,27,3,0,87.42857142857143,147.42857142857142,144.53333333333333,92.0,8.0,253.0,25.0,395.57142857142856,-3.330000000000002,0
2022-07-05,S001,P0001,Toys,North,104,75,160,78.99,81.22,10,Snowy,1,84.72,Summer,0.9745649263721553,Low Stock,2022,7,5,1,27,3,0,106.71428571428571,139.57142857142858,148.46666666666667,143.0,48.0,205.0,48.0,-2.714285714285708,-3.5,0
2022-07-06,S001,P0001,Groceries,East,305,4,157,21.76,46.96,20,Rainy,1,49.08,Autumn,2.7583979328165373,Low Stock,2022,7,6,2,27,3,0,110.57142857142857,130.28571428571428,149.36666666666667,75.0,256.0,191.0,164.0,194.42857142857144,-2.1199999999999974,0
2022-07-07,S001,P0001,Toys,East,115,70,170,60.33,96.25,5,Snowy,0,94.4,Summer,1.542145593869732,Low Stock,2022,7,7,3,27,3,0,74.57142857142857,116.92857142857143,144.03333333333333,4.0,22.0,238.0,113.0,40.42857142857143,1.8499999999999943,0
2022-07-08,S001,P0001,Groceries,West,145,118,161,130.28,78.51,5,Snowy,1,79.41,Summer,1.780701754385965,Low Stock,2022,7,8,4,27,3,0,81.42857142857143,104.92857142857143,142.6,70.0,151.0,268.0,237.0,63.57142857142857,-0.8999999999999915,0
2022-07-10,S001,P0001,Electronics,West,475,56,44,52.08,35.38,0,Sunny,0,35.22,Summer,6.1918063314711365,Healthy,2022,7,10,6,27,3,1,76.71428571428571,94.21428571428571,138.63333333333333,118.0,35.0,95.0,90.0,398.2857142857143,0.1600000000000037,0
2022-07-11,S001,P0001,Furniture,East,429,310,167,302.51,70.64,15,Cloudy,0,73.95,Autumn,5.381720430107527,Healthy,2022,7,11,0,28,3,0,79.71428571428571,91.42857142857143,137.5,56.0,92.0,202.0,259.0,349.2857142857143,-3.3100000000000023,0
2022-07-12,S001,P0001,Toys,South,152,87,139,79.62,37.08,20,Rainy,0,32.6,Winter,1.3711340206185567,Low Stock,2022,7,12,1,28,3,0,110.85714285714286,99.14285714285714,139.2,310.0,143.0,8.0,158.0,41.14285714285714,4.479999999999997,0
2022-07-13,S001,P0001,Clothing,South,329,194,134,191.53,45.95,15,Cloudy,1,45.45,Spring,3.198611111111111,Healthy,2022,7,13,2,28,3,0,102.85714285714286,104.78571428571429,136.83333333333334,87.0,75.0,48.0,254.0,226.14285714285714,0.5,0
2022-07-14,S001,P0001,Toys,North,399,374,186,381.8,97.5,20,Snowy,0,94.97,Summer,3.3289630512514896,Healthy,2022,7,14,3,28,3,0,119.85714285714286,115.21428571428571,134.83333333333334,194.0,4.0,256.0,315.0,279.1428571428571,2.530000000000001,0
2022-07-15,S001,P0001,Groceries,North,82,63,80,80.63,49.01,15,Cloudy,1,45.88,Winter,0.4747725392886683,Low Stock,2022,7,15,4,28,3,0,172.71428571428572,123.64285714285714,136.8,374.0,70.0,22.0,58.0,-90.71428571428572,3.1299999999999955,0
2022-07-16,S001,P0001,Furniture,South,87,39,146,37.8,79.94,0,Cloudy,1,83.3,Summer,0.5066555740432612,Low Stock,2022,7,16,5,28,3,1,171.71428571428572,126.57142857142857,136.96666666666667,63.0,118.0,151.0,109.0,-84.71428571428572,-3.3599999999999994,0
2022-07-17,S001,P0001,Electronics,North,63,12,196,6.27,33.84,20,Sunny,1,29.74,Autumn,0.39269813000890474,Low Stock,2022,7,17,6,28,3,1,160.42857142857142,118.57142857142857,134.63333333333333,39.0,56.0,35.0,98.0,-97.42857142857142,4.100000000000005,0
2022-07-18,S001,P0001,Furniture,South,193,42,85,44.03,34.46,10,Sunny,0,37.37,Summer,1.252085264133457,Low Stock,2022,7,18,0,29,3,0,154.14285714285714,116.92857142857143,131.76666666666668,12.0,310.0,92.0,260.0,38.85714285714286,-2.9099999999999966,0
2022-07-19,S001,P0001,Toys,South,238,179,198,178.55,56.65,10,Rainy,1,54.38,Autumn,2.054254007398274,Low Stock,2022,7,19,1,29,3,0,115.85714285714286,113.35714285714286,124.5,42.0,87.0,143.0,53.0,122.14285714285714,2.269999999999996,0
2022-07-20,S001,P0001,Electronics,East,392,114,92,111.42,81.18,0,Cloudy,1,77.62,Winter,3.0387596899224807,Healthy,2022,7,20,2,29,3,0,129.0,115.92857142857143,128.7,179.0,194.0,75.0,31.0,263.0,3.5600000000000023,0
2022-07-21,S001,P0001,Clothing,West,498,183,70,187.08,36.04,20,Sunny,0,40.66,Summer,4.235722964763062,Healthy,2022,7,21,3,29,3,0,117.57142857142857,118.71428571428571,131.46666666666667,114.0,374.0,4.0,253.0,380.42857142857144,-4.619999999999997,0
2022-07-22,S001,P0001,Clothing,East,422,88,101,91.67,92.32,10,Cloudy,0,94.95,Winter,4.674050632911392,Healthy,2022,7,22,4,29,3,0,90.28571428571429,131.5,129.13333333333333,183.0,63.0,70.0,205.0,331.7142857142857,-2.6300000000000097,0
2022-07-23,S001,P0001,Groceries,West,315,236,82,241.58,45.02,0,Snowy,0,47.05,Autumn,3.3561643835616435,Healthy,2022,7,23,5,29,3,1,93.85714285714286,132.78571428571428,125.23333333333333,88.0,39.0,118.0,191.0,221.14285714285714,-2.029999999999994,0
2022-07-24,S001,P0001,Toys,East,337,292,107,290.05,43.51,15,Snowy,1,39.9,Autumn,2.762295081967213,Low Stock,2022,7,24,6,29,3,1,122.0,141.21428571428572,126.73333333333333,236.0,12.0,56.0,238.0,215.0,3.6099999999999994,0
2022-07-25,S001,P0001,Clothing,North,96,34,164,48.12,44.95,20,Snowy,1,43.78,Autumn,0.5925925925925926,Low Stock,2022,7,25,0,30,3,0,162.0,158.07142857142858,128.53333333333333,292.0,42.0,310.0,268.0,-66.0,1.1700000000000017,0
2022-07-26,S001,P0001,Furniture,North,212,153,120,172.55,30.28,10,Sunny,1,26.82,Spring,1.3179396092362343,Low Stock,2022,7,26,1,30,3,0,160.85714285714286,138.35714285714286,120.73333333333333,34.0,179.0,87.0,95.0,51.14285714285714,3.460000000000001,0
2022-07-27,S001,P0001,Clothing,North,404,266,128,282.32,80.67,15,Snowy,1,82.11,Summer,2.570909090909091,Low Stock,2022,7,27,2,30,3,0,157.14285714285714,143.07142857142858,122.66666666666667,153.0,114.0,194.0,202.0,246.85714285714286,-1.4399999999999977,0
2022-07-28,S001,P0001,Groceries,South,314,312,83,308.96,74.05,15,Cloudy,1,74.41,Spring,1.755591054313099,Low Stock,2022,7,28,3,30,3,0,178.85714285714286,148.21428571428572,124.8,266.0,183.0,374.0,8.0,135.14285714285714,-0.35999999999999943,0
2022-07-29,S001,P0001,Groceries,West,304,177,41,177.06,45.77,0,Sunny,0,47.74,Autumn,1.5409123823316437,Low Stock,2022,7,29,4,30,3,0,197.28571428571428,143.78571428571428,134.93333333333334,312.0,88.0,63.0,48.0,106.71428571428572,-1.9699999999999989,0
2022-07-30,S001,P0001,Groceries,South,418,202,58,209.87,99.17,20,Cloudy,0,101.36,Winter,1.9904761904761905,Low Stock,2022,7,30,5,30,3,1,210.0,151.92857142857142,139.23333333333332,177.0,236.0,39.0,256.0,208.0,-2.1899999999999977,0
2022-07-31,S001,P0001,Furniture,East,423,322,39,338.0,87.79,0,Sunny,0,86.17,Spring,2.0619777158774375,Low Stock,2022,7,31,6,30,3,1,205.14285714285714,163.57142857142858,137.43333333333334,202.0,292.0,12.0,22.0,217.85714285714286,1.6200000000000045,0
2022-08-01,S001,P0001,Furniture,West,73,67,149,75.93,28.22,15,Rainy,1,29.58,Spring,0.34856753069577084,Low Stock,2022,8,1,0,31,3,0,209.42857142857142,185.71428571428572,147.43333333333334,322.0,34.0,42.0,151.0,-136.42857142857142,-1.3599999999999994,0
2022-08-02,S001,P0001,Electronics,West,252,141,108,154.13,87.87,0,Cloudy,0,90.51,Spring,1.1767845230153435,Low Stock,2022,8,2,1,31,3,0,214.14285714285714,187.5,144.63333333333333,67.0,153.0,179.0,35.0,37.85714285714286,-2.6400000000000006,0
2022-08-03,S001,P0001,Clothing,East,329,224,199,239.96,25.2,20,Snowy,1,22.86,Autumn,1.5487558843308675,Low Stock,2022,8,3,2,31,3,0,212.42857142857142,184.78571428571428,148.16666666666666,141.0,266.0,114.0,92.0,116.57142857142858,2.34,0
2022-08-04,S001,P0001,Toys,North,405,276,21,276.45,65.97,15,Cloudy,0,67.54,Spring,1.9619377162629759,Low Stock,2022,8,4,3,31,3,0,206.42857142857142,192.64285714285714,152.56666666666666,224.0,312.0,183.0,143.0,198.57142857142858,-1.5700000000000074,0
2022-08-05,S001,P0001,Electronics,North,427,27,184,38.51,87.72,10,Snowy,1,83.51,Autumn,2.121362668559262,Low Stock,2022,8,5,4,31,3,0,201.28571428571428,199.28571428571428,157.0,276.0,177.0,88.0,75.0,225.71428571428572,4.209999999999994,0
2022-08-06,S001,P0001,Furniture,West,320,229,63,228.17,64.06,15,Snowy,0,64.54,Summer,1.779189833200953,Low Stock,2022,8,6,5,31,3,1,179.85714285714286,194.92857142857142,155.4,27.0,202.0,236.0,4.0,140.14285714285714,-0.480000000000004,0
2022-08-07,S001,P0001,Electronics,South,420,244,44,261.5,58.96,15,Rainy,0,60.11,Winter,2.286158631415241,Low Stock,2022,8,7,6,31,3,1,183.71428571428572,194.42857142857142,162.9,229.0,322.0,292.0,70.0,236.28571428571428,-1.1499999999999986,0
2022-08-08,S001,P0001,Clothing,East,338,46,56,54.41,99.12,0,Snowy,0,99.98,Autumn,1.9586092715231787,Low Stock,2022,8,8,0,32,3,0,172.57142857142858,191.0,168.7,244.0,67.0,34.0,118.0,165.42857142857142,-0.8599999999999994,0
2022-08-09,S001,P0001,Furniture,West,211,208,194,217.42,98.6,5,Sunny,0,98.28,Summer,1.244313395113732,Low Stock,2022,8,9,1,32,3,0,169.57142857142858,191.85714285714286,166.3,46.0,141.0,153.0,56.0,41.428571428571416,0.3199999999999932,0
2022-08-10,S001,P0001,Electronics,North,278,16,30,20.77,62.69,5,Sunny,1,63.49,Spring,1.5518341307814993,Low Stock,2022,8,10,2,32,3,0,179.14285714285714,195.78571428571428,171.36666666666667,208.0,224.0,266.0,310.0,98.85714285714286,-0.8000000000000043,0
2022-08-11,S001,P0001,Groceries,East,479,178,183,190.91,33.11,5,Rainy,0,30.79,Winter,3.2055449330783943,Healthy,2022,8,11,3,32,3,0,149.42857142857142,177.92857142857142,161.56666666666666,16.0,276.0,312.0,87.0,329.57142857142856,2.3200000000000003,0
